id,timestamp,alert_type,description
2325,2026-04-14 09:38:26,INCIDENT,host=10.0.119.3 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2324,2026-04-14 09:38:26,EVENT_VERDICT,verdict=suspicious | src=10.0.124.61 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2323,2026-04-14 09:38:26,INCIDENT,host=10.0.124.61 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2322,2026-04-14 09:38:26,EVENT_VERDICT,verdict=suspicious | src=10.0.123.199 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2321,2026-04-14 09:38:26,INCIDENT,host=10.0.123.199 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2320,2026-04-14 09:38:25,EVENT_VERDICT,verdict=suspicious | src=10.0.123.248 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2319,2026-04-14 09:38:25,INCIDENT,host=10.0.123.248 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2318,2026-04-14 09:38:25,EVENT_VERDICT,verdict=suspicious | src=10.0.121.153 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2317,2026-04-14 09:38:25,INCIDENT,host=10.0.121.153 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2316,2026-04-14 09:38:25,EVENT_VERDICT,verdict=suspicious | src=10.0.121.13 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2315,2026-04-14 09:38:25,INCIDENT,host=10.0.121.13 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2314,2026-04-14 09:38:25,EVENT_VERDICT,verdict=suspicious | src=10.0.123.43 | dst=224.0.0.251 | dport=0 | reasons=признаки flood/DoS
2313,2026-04-14 09:38:25,EVENT_VERDICT,verdict=suspicious | src=10.0.123.242 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2312,2026-04-14 09:38:25,INCIDENT,host=10.0.123.242 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2311,2026-04-14 09:38:24,EVENT_VERDICT,verdict=suspicious | src=10.0.115.250 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2310,2026-04-14 09:38:24,INCIDENT,host=10.0.115.250 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2309,2026-04-14 09:38:24,EVENT_VERDICT,verdict=suspicious | src=10.0.113.136 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
2308,2026-04-14 09:38:24,INCIDENT,host=10.0.113.136 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2307,2026-04-14 09:38:24,EVENT_VERDICT,verdict=suspicious | src=10.0.123.251 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2306,2026-04-14 09:38:24,INCIDENT,host=10.0.123.251 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2305,2026-04-14 09:38:24,EVENT_VERDICT,verdict=suspicious | src=10.0.120.88 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2304,2026-04-14 09:38:24,INCIDENT,host=10.0.120.88 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2303,2026-04-14 09:38:24,EVENT_VERDICT,verdict=suspicious | src=10.0.119.89 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2302,2026-04-14 09:38:24,INCIDENT,host=10.0.119.89 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2301,2026-04-14 09:38:24,EVENT_VERDICT,verdict=suspicious | src=10.0.115.201 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2300,2026-04-14 09:38:24,INCIDENT,host=10.0.115.201 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2299,2026-04-14 09:38:24,EVENT_VERDICT,verdict=suspicious | src=10.0.116.143 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2298,2026-04-14 09:38:24,INCIDENT,host=10.0.116.143 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2297,2026-04-14 09:38:24,EVENT_VERDICT,verdict=suspicious | src=10.0.120.56 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2296,2026-04-14 09:38:23,INCIDENT,host=10.0.120.56 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2295,2026-04-14 09:38:23,EVENT_VERDICT,verdict=suspicious | src=10.0.117.156 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2294,2026-04-14 09:38:23,INCIDENT,host=10.0.117.156 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2293,2026-04-14 09:38:23,EVENT_VERDICT,verdict=suspicious | src=10.0.124.79 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2292,2026-04-14 09:38:23,INCIDENT,host=10.0.124.79 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2291,2026-04-14 09:38:23,EVENT_VERDICT,verdict=suspicious | src=10.0.112.67 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2290,2026-04-14 09:38:23,INCIDENT,host=10.0.112.67 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2289,2026-04-14 09:38:23,EVENT_VERDICT,verdict=suspicious | src=10.0.123.200 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2288,2026-04-14 09:38:23,INCIDENT,host=10.0.123.200 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2287,2026-04-14 09:38:22,EVENT_VERDICT,verdict=suspicious | src=10.0.114.112 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2286,2026-04-14 09:38:22,INCIDENT,host=10.0.114.112 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2285,2026-04-14 09:38:22,EVENT_VERDICT,verdict=suspicious | src=10.0.119.168 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2284,2026-04-14 09:38:22,INCIDENT,host=10.0.119.168 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2283,2026-04-14 09:38:22,EVENT_VERDICT,verdict=suspicious | src=10.0.123.167 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
2282,2026-04-14 09:38:22,INCIDENT,host=10.0.123.167 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2281,2026-04-14 09:38:22,EVENT_VERDICT,verdict=suspicious | src=10.0.123.155 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2280,2026-04-14 09:38:22,INCIDENT,host=10.0.123.155 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2279,2026-04-14 09:38:22,EVENT_VERDICT,verdict=suspicious | src=10.0.112.39 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2278,2026-04-14 09:38:22,INCIDENT,host=10.0.112.39 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2277,2026-04-14 09:38:22,EVENT_VERDICT,verdict=suspicious | src=10.0.124.54 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2276,2026-04-14 09:38:22,INCIDENT,host=10.0.124.54 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2275,2026-04-14 09:38:22,EVENT_VERDICT,verdict=suspicious | src=10.0.124.49 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2274,2026-04-14 09:38:22,INCIDENT,host=10.0.124.49 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2273,2026-04-14 09:38:21,EVENT_VERDICT,verdict=suspicious | src=10.0.112.51 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2272,2026-04-14 09:38:21,INCIDENT,host=10.0.112.51 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2271,2026-04-14 09:38:21,EVENT_VERDICT,verdict=suspicious | src=10.0.118.110 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2270,2026-04-14 09:38:21,INCIDENT,host=10.0.118.110 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2269,2026-04-14 09:38:21,EVENT_VERDICT,verdict=suspicious | src=10.0.120.170 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2268,2026-04-14 09:38:21,INCIDENT,host=10.0.120.170 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2267,2026-04-14 09:38:21,EVENT_VERDICT,verdict=suspicious | src=10.0.123.215 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2266,2026-04-14 09:38:21,INCIDENT,host=10.0.123.215 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2265,2026-04-14 09:38:21,EVENT_VERDICT,verdict=suspicious | src=10.0.123.76 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2264,2026-04-14 09:38:21,INCIDENT,host=10.0.123.76 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2263,2026-04-14 09:38:20,EVENT_VERDICT,verdict=suspicious | src=10.0.122.21 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2262,2026-04-14 09:38:20,INCIDENT,host=10.0.122.21 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2261,2026-04-14 09:38:20,EVENT_VERDICT,verdict=suspicious | src=10.0.118.7 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2260,2026-04-14 09:38:20,INCIDENT,host=10.0.118.7 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2259,2026-04-14 09:38:20,EVENT_VERDICT,verdict=suspicious | src=10.0.114.215 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2258,2026-04-14 09:38:20,INCIDENT,host=10.0.114.215 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2257,2026-04-14 09:38:20,EVENT_VERDICT,verdict=suspicious | src=10.0.123.106 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
2256,2026-04-14 09:38:20,INCIDENT,host=10.0.123.106 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2255,2026-04-14 09:38:19,EVENT_VERDICT,verdict=suspicious | src=10.0.124.170 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2254,2026-04-14 09:38:19,INCIDENT,host=10.0.124.170 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2253,2026-04-14 09:38:19,EVENT_VERDICT,verdict=suspicious | src=10.0.119.42 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2252,2026-04-14 09:38:19,INCIDENT,host=10.0.119.42 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2251,2026-04-14 09:38:19,EVENT_VERDICT,verdict=suspicious | src=10.0.112.25 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2250,2026-04-14 09:38:19,INCIDENT,host=10.0.112.25 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2249,2026-04-14 09:38:19,EVENT_VERDICT,verdict=suspicious | src=10.0.116.204 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2248,2026-04-14 09:38:19,INCIDENT,host=10.0.116.204 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2247,2026-04-14 09:38:19,EVENT_VERDICT,verdict=suspicious | src=10.0.124.73 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2246,2026-04-14 09:38:19,INCIDENT,host=10.0.124.73 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2245,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.121.63 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2244,2026-04-14 09:38:18,INCIDENT,host=10.0.121.63 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2243,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.115.198 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2242,2026-04-14 09:38:18,INCIDENT,host=10.0.115.198 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2241,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.113.31 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2240,2026-04-14 09:38:18,INCIDENT,host=10.0.113.31 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2239,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.122.215 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2238,2026-04-14 09:38:18,INCIDENT,host=10.0.122.215 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2237,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.123.148 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2236,2026-04-14 09:38:18,INCIDENT,host=10.0.123.148 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2235,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.120.187 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2234,2026-04-14 09:38:18,INCIDENT,host=10.0.120.187 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2233,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.124.36 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2232,2026-04-14 09:38:18,INCIDENT,host=10.0.124.36 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2231,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.114.52 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2230,2026-04-14 09:38:18,INCIDENT,host=10.0.114.52 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2229,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.123.202 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2228,2026-04-14 09:38:18,INCIDENT,host=10.0.123.202 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2227,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.122.111 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2226,2026-04-14 09:38:18,INCIDENT,host=10.0.122.111 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2225,2026-04-14 09:38:18,EVENT_VERDICT,verdict=suspicious | src=10.0.115.31 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2224,2026-04-14 09:38:18,INCIDENT,host=10.0.115.31 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2223,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.121.206 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2222,2026-04-14 09:38:17,INCIDENT,host=10.0.121.206 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2221,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.120.74 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2220,2026-04-14 09:38:17,INCIDENT,host=10.0.120.74 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2219,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.115.115 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2218,2026-04-14 09:38:17,INCIDENT,host=10.0.115.115 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2217,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.117.245 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2216,2026-04-14 09:38:17,INCIDENT,host=10.0.117.245 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2215,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.117.117 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2214,2026-04-14 09:38:17,INCIDENT,host=10.0.117.117 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2213,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.116.54 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2212,2026-04-14 09:38:17,INCIDENT,host=10.0.116.54 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2211,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.113.107 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2210,2026-04-14 09:38:17,INCIDENT,host=10.0.113.107 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2209,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.113.97 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2208,2026-04-14 09:38:17,INCIDENT,host=10.0.113.97 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2207,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.122.159 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2206,2026-04-14 09:38:17,INCIDENT,host=10.0.122.159 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2205,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.124.59 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2204,2026-04-14 09:38:17,INCIDENT,host=10.0.124.59 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2203,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.114.3 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2202,2026-04-14 09:38:17,INCIDENT,host=10.0.114.3 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2201,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.123.26 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2200,2026-04-14 09:38:17,INCIDENT,host=10.0.123.26 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2199,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.121.200 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2198,2026-04-14 09:38:17,INCIDENT,host=10.0.121.200 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2197,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.113.1 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2196,2026-04-14 09:38:17,INCIDENT,host=10.0.113.1 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2195,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.122.31 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2194,2026-04-14 09:38:17,INCIDENT,host=10.0.122.31 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2193,2026-04-14 09:38:17,EVENT_VERDICT,verdict=suspicious | src=10.0.124.136 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2192,2026-04-14 09:38:17,INCIDENT,host=10.0.124.136 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2191,2026-04-14 09:38:16,EVENT_VERDICT,verdict=suspicious | src=10.0.124.29 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2190,2026-04-14 09:38:16,INCIDENT,host=10.0.124.29 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2189,2026-04-14 09:38:16,EVENT_VERDICT,verdict=suspicious | src=10.0.124.140 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2188,2026-04-14 09:38:16,INCIDENT,host=10.0.124.140 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2187,2026-04-14 09:38:16,EVENT_VERDICT,verdict=suspicious | src=10.0.114.77 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2186,2026-04-14 09:38:16,INCIDENT,host=10.0.114.77 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2185,2026-04-14 09:38:16,EVENT_VERDICT,verdict=suspicious | src=10.0.121.114 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2184,2026-04-14 09:38:16,INCIDENT,host=10.0.121.114 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2183,2026-04-14 09:38:16,EVENT_VERDICT,verdict=suspicious | src=10.0.123.105 | dst=239.255.255.250 | dport=1900 | reasons=признаки flood/DoS
2182,2026-04-14 09:38:16,INCIDENT,host=10.0.123.105 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
2181,2026-04-14 09:38:16,EVENT_VERDICT,verdict=suspicious | src=10.0.115.217 | dst=224.0.0.251 | dport=5353 | reasons=признаки flood/DoS
2180,2026-04-14 09:38:16,INCIDENT,host=10.0.115.217 | verdict=suspicious | ioc_ip=0 | ioc_domain=0 | ml=0 | scan=0 | dos=1 | remote_ips=1 | domains=0
